0.000000000000000000e+00;0.000000000000000000e+00;1.379310344827586361e-02;2.758620689655172722e-02;4.137931034482759257e-02;5.517241379310345445e-02;6.896551724137932327e-02;8.275862068965518514e-02;9.655172413793104702e-02;1.103448275862069089e-01;1.241379310344827708e-01;1.379310344827586465e-01;1.517241379310345084e-01;1.655172413793103703e-01;1.793103448275862322e-01;1.931034482758620940e-01;2.068965517241379559e-01;2.206896551724138178e-01;2.344827586206896797e-01;2.482758620689655416e-01;2.620689655172414034e-01;2.758620689655172931e-01;2.896551724137931272e-01;3.034482758620690168e-01;3.172413793103448509e-01;3.310344827586207406e-01;3.448275862068965747e-01;3.586206896551724643e-01;3.724137931034482984e-01;3.862068965517241881e-01;4.000000000000000222e-01
0.000000000000000000e+00;2.300000000000000000e+01;2.400000000000000000e+01;2.800000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01
-6.896551724137931806e-03;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.700000000000000000e+01;2.700000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01
-1.379310344827586361e-02;2.900000000000000000e+01;2.500000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01
-2.068965517241379629e-02;2.600000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;2.500000000000000000e+01;2.700000000000000000e+01;2.900000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01
-2.758620689655172722e-02;2.900000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;2.400000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;2.600000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01
-3.448275862068966163e-02;2.900000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;2.700000000000000000e+01;3.300000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01
-4.137931034482759257e-02;2.400000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.600000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01
-4.827586206896552351e-02;2.500000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01
-5.517241379310345445e-02;3.000000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.400000000000000000e+01;2.600000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.400000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01
-6.206896551724138539e-02;3.100000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;2.600000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01
-6.896551724137932327e-02;2.600000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01
-7.586206896551725420e-02;3.200000000000000000e+01;2.900000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.600000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01
-8.275862068965518514e-02;3.000000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;2.600000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;2.700000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01;2.600000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01
-8.965517241379311608e-02;2.300000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;2.300000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.600000000000000000e+01
-9.655172413793104702e-02;2.200000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.200000000000000000e+01;2.200000000000000000e+01;2.100000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01
-1.034482758620689780e-01;2.300000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01
-1.103448275862069089e-01;2.600000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.700000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.700000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01
-1.172413793103448398e-01;2.300000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01
-1.241379310344827708e-01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01
-1.310344827586207017e-01;2.300000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;3.400000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;2.800000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01
-1.379310344827586465e-01;2.700000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.400000000000000000e+01;3.000000000000000000e+01;2.500000000000000000e+01
-1.448275862068965636e-01;3.200000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01
-1.517241379310345084e-01;3.100000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;2.700000000000000000e+01;2.700000000000000000e+01;3.300000000000000000e+01;2.600000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;2.600000000000000000e+01;2.900000000000000000e+01
-1.586206896551724255e-01;3.200000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.500000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;2.900000000000000000e+01
-1.655172413793103703e-01;2.900000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;2.600000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;2.700000000000000000e+01
-1.724137931034482873e-01;2.700000000000000000e+01;2.900000000000000000e+01;3.500000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;2.600000000000000000e+01;3.000000000000000000e+01;2.600000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.500000000000000000e+01;2.700000000000000000e+01;2.600000000000000000e+01
-1.793103448275862322e-01;2.900000000000000000e+01;3.300000000000000000e+01;2.700000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;2.700000000000000000e+01;3.000000000000000000e+01;2.600000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;3.300000000000000000e+01;2.600000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;3.400000000000000000e+01;3.100000000000000000e+01;2.600000000000000000e+01;2.500000000000000000e+01
-1.862068965517241492e-01;2.500000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.300000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01
-1.931034482758620940e-01;2.400000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.400000000000000000e+01;2.600000000000000000e+01;2.400000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.600000000000000000e+01;2.700000000000000000e+01;2.600000000000000000e+01;3.100000000000000000e+01;2.900000000000000000e+01;2.900000000000000000e+01;2.500000000000000000e+01;3.300000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.200000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01
-2.000000000000000111e-01;3.100000000000000000e+01;3.000000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.400000000000000000e+01;2.700000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;3.300000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;2.800000000000000000e+01;3.200000000000000000e+01;2.900000000000000000e+01;3.100000000000000000e+01;3.300000000000000000e+01;3.300000000000000000e+01;2.800000000000000000e+01;3.100000000000000000e+01;3.000000000000000000e+01;3.200000000000000000e+01;3.100000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.000000000000000000e+01;3.300000000000000000e+01
